1011	2010-10-16T15:41:45+0000	34.06655545	-118.4461155833	72464
32144	2010-09-05T20:20:47+0000	34.0980173707	-118.2867463258	30256
91512	2010-10-05T16:10:00+0000	34.0680717029	-118.4404706955	3457140
22764	2010-02-26T19:13:07+0000	34.0290135333	-118.4993631	142089
777	2010-09-14T19:29:10+0000	34.0445876856	-118.2490382563	1032793
3183	2010-07-18T12:19:59+0000	33.9435379571	-118.4071683884	10190
2305	2010-10-02T00:20:01+0000	33.88467515	-118.4106663833	538852
2090	2010-03-30T23:09:43+0000	34.0175580297	-118.4870016575	827374
2863	2010-10-20T14:46:33+0000	33.7681600601	-118.1958961487	253216
6308	2010-06-08T17:21:56+0000	34.1557846449	-118.2554111566	46746
668	2010-05-27T02:02:38+0000	34.13576205	-118.2163985167	391083
167384	2010-02-10T17:31:00+0000	33.9461902696	-118.4011816978	162344
28401	2010-06-25T19:23:56+0000	34.0611661	-118.4471771667	434894
125206	2010-06-18T05:37:11+0000	34.0837238664	-118.3584194921	726256
2333	2010-10-12T20:57:51+0000	34.0001185611	-118.4819235247	1214733
113609	2010-04-30T11:54:26+0000	33.9418290408	-118.3995723724	229418
22739	2010-02-26T05:06:56+0000	34.1012538	-118.3450702	317029
66892	2010-10-11T17:31:47+0000	34.0799973667	-118.3768504833	398648
21583	2010-07-23T23:30:08+0000	34.0615081887	-118.3541870027	929614
1578	2010-07-16T05:10:08+0000	34.1579057167	-118.37885325	1064441
127956	2010-04-27T08:35:50+0000	34.1554863844	-118.4666731967	925222
53570	2010-05-13T18:24:58+0000	34.0269626167	-118.4754192167	388555
4914	2010-06-01T23:24:37+0000	34.1676866847	-118.376340033	690073
38277	2010-10-10T18:14:12+0000	34.0699149	-118.4054102	622916
10513	2010-07-12T12:03:30+0000	33.9992795833	-118.4182503	947351
7451	2010-02-12T21:58:57+0000	34.0268036333	-118.3793076167	331014
22059	2010-05-01T17:17:57+0000	34.0220806167	-118.3963971333	42546
20169	2010-06-18T17:35:47+0000	34.0774474692	-118.4744918346	17355
38277	2010-09-12T02:28:20+0000	34.0908559667	-118.3618314333	592261
3103	2010-09-21T02:51:31+0000	34.1725839667	-118.5607339167	841623
29480	2010-04-24T00:44:09+0000	34.0239013167	-118.5127124667	303802
150657	2010-07-02T19:07:37+0000	34.1871008333	-118.4133802833	247853
1304	2010-06-27T00:27:22+0000	34.1458321667	-118.15229535	40670
6308	2010-09-26T03:23:22+0000	34.1575310218	-118.4139416612	119807
3006	2010-06-09T00:49:37+0000	34.134781455	-118.3615627885	1247147
531	2010-10-13T06:37:20+0000	34.1451332	-118.1488479	71173
26135	2010-05-18T23:51:59+0000	34.0601614817	-118.4373807907	25951
4383	2010-06-28T02:20:21+0000	34.0836367333	-118.3448305667	179366
2280	2010-10-08T22:55:43+0000	33.90083265	-118.3863493667	1056275
49310	2010-05-03T02:54:17+0000	33.7923349833	-118.3301153833	78420
11087	2010-10-10T20:02:19+0000	33.793032533	-118.335250867	1225901
44885	2010-07-10T18:23:00+0000	34.036953	-118.2999416667	1419122
126773	2010-07-21T21:21:55+0000	34.08386685	-118.3441572833	31413
71246	2010-03-30T18:51:08+0000	34.0192743168	-118.4943830967	209743
32367	2010-04-21T18:52:08+0000	34.0552905513	-118.4130370617	47737
8430	2010-04-11T16:12:27+0000	34.0357453167	-118.2328895	310796
668	2010-04-29T21:11:18+0000	34.083768	-118.3727214167	555894
31912	2010-02-05T04:02:04+0000	34.0440520827	-118.2648391136	36274
84840	2010-07-06T19:51:18+0000	34.020013	-118.274868	892039
11135	2010-08-14T23:44:35+0000	33.9464394759	-118.3908176422	294105
18438	2010-03-21T00:10:49+0000	33.8426175852	-118.2623720169	147591
531	2010-02-22T00:45:44+0000	33.94484945	-118.3743753667	61254
5611	2010-01-19T19:03:26+0000	34.1027053167	-118.2876489667	414705
16531	2010-06-27T22:06:54+0000	34.0734129064	-118.2402169704	9884
4914	2010-07-26T17:32:53+0000	34.1873666167	-118.4132357167	247848
33589	2010-05-16T20:28:06+0000	34.1233252125	-118.2688307471	308514
1755	2010-07-22T03:45:14+0000	34.0979569249	-118.2936192441	41672
2832	2010-06-11T01:48:00+0000	33.9776852651	-118.392746312	426393
125007	2010-04-20T01:38:16+0000	34.0910052167	-118.37138095	330871
1610	2010-04-05T01:21:13+0000	34.1037866167	-118.2916707167	353500
3245	2010-07-10T04:17:31+0000	34.0195499867	-118.4221887589	103468
6123	2010-06-11T04:15:16+0000	33.9328166104	-118.3963483572	211295
4914	2010-04-30T01:40:00+0000	34.1767553333	-118.2968405667	426476
8557	2010-05-02T01:24:40+0000	34.05906775	-118.3912135167	126522
72372	2010-03-19T21:20:41+0000	34.0163150667	-118.4969061667	682119
5246	2010-02-20T16:34:03+0000	34.1016566	-118.3402989667	366971
126579	2010-04-11T22:58:26+0000	34.1422752833	-118.2645532667	924695
5578	2010-04-24T22:08:27+0000	34.0982034833	-118.3539755833	21706
117761	2010-06-06T00:29:18+0000	34.0882628548	-118.3790913479	104961
69987	2010-03-10T03:58:53+0000	34.1650607167	-118.3749301667	195540
81336	2010-07-30T02:54:52+0000	34.025119647	-118.491276732	1524883
4860	2010-06-22T04:00:06+0000	33.8187326229	-118.1448027492	899970
531	2010-01-16T05:55:53+0000	34.1252416833	-118.26471405	162587
12845	2010-07-31T16:28:19+0000	34.06326967	-118.35633796	496894
33425	2010-08-22T05:59:34+0000	33.8631778539	-118.3990466025	1070304
576	2009-12-30T02:30:33+0000	33.9467201	-118.4066969667	243375
102017	2010-05-09T18:12:02+0000	34.0144810167	-118.4946228167	924742
2389	2010-08-23T00:22:02+0000	34.14312365	-118.4027531333	103682
182146	2010-09-09T17:34:09+0000	33.99458062	-118.39622032	2770332
103393	2010-03-19T12:52:06+0000	33.74254179	-118.27541083	742646
6566	2010-08-15T19:20:14+0000	34.01479107	-118.49603873	447470
38343	2010-09-12T21:23:35+0000	34.0837936178	-118.3631975426	247861
1423	2010-07-14T20:12:35+0000	34.087353808	-118.384435407	1287059
43295	2010-08-20T17:45:58+0000	34.1512584667	-118.4513497333	191895
35387	2010-02-26T22:39:18+0000	34.05793517	-118.44380563	346402
865	2010-07-26T03:36:54+0000	33.9067	-118.390195	158453
10446	2010-06-29T20:06:04+0000	34.0308269167	-118.4686975833	335197
24947	2010-06-15T23:44:46+0000	34.0426141541	-118.2696247101	1261444
22750	2010-02-07T01:10:38+0000	34.1846656333	-118.32279035	520791
151350	2010-05-05T02:45:02+0000	33.9905426667	-118.4468577	384583
38228	2009-11-21T19:09:59+0000	34.1772073781	-118.404823177	119070
7921	2009-12-01T21:25:44+0000	34.1961143486	-118.3539104462	17888
7389	2010-07-09T05:16:52+0000	34.057451212	-118.41570012	1408964
38259	2010-04-24T20:56:27+0000	34.160522414	-118.5074391955	520442
2237	2010-05-31T20:58:22+0000	34.0053908523	-118.1522089578	136301
1881	2010-04-17T03:40:31+0000	34.0903954	-118.3846261	114459
156470	2010-04-21T03:24:52+0000	34.0064434167	-118.4295908667	66070
5601	2010-07-10T21:34:15+0000	33.9435379571	-118.4071683884	10190
107916	2010-07-08T05:53:29+0000	34.0855003532	-118.383202861	549836
85462	2010-04-11T01:36:55+0000	34.0975098333	-118.36839865	249719
41069	2010-04-28T04:20:37+0000	34.0430230998	-118.2671570778	14637
4819	2010-02-11T01:57:02+0000	34.1529618674	-118.4483949533	72254
268	2010-06-29T02:30:08+0000	34.0982095814	-118.3004981271	72513
4914	2010-07-01T22:22:53+0000	34.1841089167	-118.3124065833	622580
38247	2010-07-27T08:56:46+0000	33.9968643333	-118.4265017833	133767
668	2010-03-19T20:40:38+0000	34.14679955	-118.2504117	618563
8996	2010-09-22T16:48:11+0000	34.0453456561	-118.260825216	43594
66680	2010-09-20T01:20:59+0000	34.2014184834	-118.2280516508	443625
9204	2010-01-29T19:11:41+0000	34.0888442167	-118.2687598833	53138
4647	2010-07-05T00:55:30+0000	34.0197230333	-118.4972764333	38721
108950	2010-06-04T01:18:23+0000	34.077751017	-118.154212883	1181045
73642	2010-07-15T17:48:36+0000	34.090137149	-118.393071993	1444472
50618	2010-03-11T03:46:28+0000	33.7749470068	-118.1679582596	492433
35983	2010-04-28T23:02:08+0000	34.1028236167	-118.2588343	135726
122999	2010-07-29T03:17:13+0000	33.8804518833	-118.30931875	57231
59239	2010-08-05T17:53:07+0000	33.9435379571	-118.4071683884	10190
